,vib
25636,-105.94
25637,22.056
25638,158.06
25639,38.056
25640,94.056
25641,-65.944
25642,-73.944
25643,142.06
25644,54.056
25645,54.056
25646,-73.944
25647,-25.944
25648,158.06
25649,86.056
25650,22.056
25651,-113.94
25652,-1.9439
25653,126.06
25654,38.056
25655,22.056
25656,-121.94
25657,46.056
25658,158.06
25659,62.056
25660,94.056
25661,-113.94
25662,-81.944
25663,38.056
25664,102.06
25665,86.056
25666,-97.944
25667,-57.944
25668,174.06
25669,182.06
25670,-17.944
25671,-153.94
25672,-25.944
25673,182.06
25674,126.06
25675,22.056
25676,-97.944
25677,22.056
25678,190.06
25679,102.06
25680,94.056
25681,-25.944
25682,22.056
25683,30.056
25684,-17.944
25685,-1.9439
25686,30.056
25687,-49.944
25688,-1.9439
25689,110.06
25690,118.06
25691,62.056
25692,-57.944
25693,14.056
25694,134.06
25695,62.056
25696,-17.944
25697,6.0561
25698,38.056
25699,102.06
25700,46.056
25701,-49.944
25702,14.056
25703,102.06
25704,78.056
25705,14.056
25706,-65.944
25707,-17.944
25708,46.056
25709,22.056
25710,38.056
25711,22.056
25712,-1.9439
25713,54.056
25714,86.056
25715,30.056
25716,-17.944
25717,-41.944
25718,86.056
25719,158.06
25720,-1.9439
25721,-65.944
25722,110.06
25723,190.06
25724,38.056
25725,-17.944
25726,-9.9439
25727,30.056
25728,54.056
25729,6.0561
25730,78.056
25731,38.056
25732,-65.944
25733,62.056
25734,118.06
25735,110.06
25736,38.056
25737,-41.944
25738,110.06
25739,94.056
25740,-17.944
25741,6.0561
25742,94.056
25743,166.06
25744,46.056
25745,62.056
25746,6.0561
25747,46.056
25748,150.06
25749,22.056
25750,86.056
25751,-17.944
25752,-1.9439
25753,182.06
25754,70.056
25755,54.056
25756,-41.944
25757,-9.9439
25758,182.06
25759,46.056
25760,14.056
25761,-9.9439
25762,-41.944
25763,-33.944
25764,6.0561
25765,86.056
25766,-105.94
25767,-1.9439
25768,30.056
25769,38.056
25770,102.06
25771,-121.94
25772,38.056
25773,134.06
25774,14.056
25775,46.056
25776,-105.94
25777,22.056
25778,174.06
25779,-1.9439
25780,22.056
25781,-17.944
25782,46.056
25783,-9.9439
25784,14.056
25785,110.06
25786,142.06
25787,-25.944
25788,-9.9439
25789,62.056
25790,86.056
25791,86.056
25792,22.056
25793,30.056
25794,-49.944
25795,70.056
25796,166.06
25797,46.056
25798,30.056
25799,6.0561
25800,118.06
25801,238.06
25802,38.056
25803,70.056
25804,62.056
25805,46.056
25806,94.056
25807,54.056
25808,86.056
25809,46.056
25810,54.056
25811,126.06
25812,-49.944
25813,-129.94
25814,-137.94
25815,-257.94
25816,-129.94
25817,206.06
25818,510.06
25819,158.06
25820,-97.944
25821,54.056
25822,-89.944
25823,14.056
25824,14.056
25825,102.06
25826,70.056
25827,-49.944
25828,46.056
25829,142.06
25830,158.06
25831,-25.944
25832,14.056
25833,118.06
25834,94.056
25835,38.056
25836,-137.94
25837,-1.9439
25838,110.06
25839,22.056
25840,62.056
25841,30.056
25842,126.06
25843,86.056
25844,-33.944
25845,102.06
25846,78.056
25847,-73.944
25848,-65.944
25849,-57.944
25850,-49.944
25851,-73.944
25852,-97.944
25853,-33.944
25854,22.056
25855,-41.944
25856,-9.9439
25857,118.06
25858,126.06
25859,126.06
25860,118.06
25861,46.056
25862,118.06
25863,230.06
25864,110.06
25865,30.056
25866,-1.9439
25867,-17.944
25868,70.056
25869,-17.944
25870,-121.94
25871,-17.944
25872,86.056
25873,134.06
25874,54.056
25875,-49.944
25876,46.056
25877,46.056
25878,-17.944
25879,6.0561
25880,-33.944
25881,-41.944
25882,-17.944
25883,30.056
25884,-49.944
25885,46.056
25886,-25.944
25887,14.056
25888,174.06
25889,46.056
25890,46.056
25891,70.056
25892,70.056
25893,70.056
25894,-73.944
25895,86.056
25896,182.06
25897,94.056
25898,38.056
25899,14.056
25900,150.06
25901,38.056
25902,-25.944
25903,-73.944
25904,30.056
25905,-25.944
25906,-81.944
25907,-89.944
25908,-57.944
25909,-9.9439
25910,-49.944
25911,6.0561
25912,6.0561
25913,14.056
25914,94.056
25915,-41.944
25916,-1.9439
25917,14.056
25918,22.056
25919,78.056
25920,-57.944
25921,-25.944
25922,78.056
25923,62.056
25924,134.06
25925,6.0561
25926,-41.944
25927,86.056
25928,46.056
25929,94.056
25930,22.056
25931,-81.944
25932,-49.944
25933,-73.944
25934,6.0561
25935,-9.9439
25936,-33.944
25937,-25.944
25938,-41.944
25939,62.056
25940,-33.944
25941,-17.944
25942,46.056
25943,-33.944
25944,78.056
25945,62.056
25946,46.056
25947,46.056
25948,-97.944
25949,54.056
25950,126.06
25951,-1.9439
25952,-25.944
25953,-73.944
25954,70.056
25955,86.056
25956,-9.9439
25957,-41.944
25958,-17.944
25959,86.056
25960,30.056
25961,-1.9439
25962,14.056
25963,-17.944
25964,46.056
25965,-9.9439
25966,-9.9439
25967,-1.9439
25968,-33.944
25969,-1.9439
25970,-57.944
25971,-41.944
25972,46.056
25973,30.056
25974,-49.944
25975,6.0561
25976,-9.9439
25977,46.056
25978,30.056
25979,-49.944
25980,-1.9439
25981,22.056
25982,-25.944
25983,6.0561
25984,6.0561
25985,-25.944
25986,-9.9439
25987,-9.9439
25988,-17.944
25989,22.056
25990,38.056
25991,14.056
25992,6.0561
25993,-9.9439
25994,30.056
25995,38.056
25996,-49.944
25997,-9.9439
25998,38.056
25999,-9.9439
26000,14.056
26001,14.056
26002,6.0561
26003,54.056
26004,30.056
26005,-17.944
26006,-17.944
26007,-25.944
26008,-25.944
26009,30.056
26010,38.056
26011,6.0561
26012,-17.944
26013,-25.944
26014,70.056
26015,22.056
26016,-57.944
26017,-65.944
26018,-33.944
26019,-41.944
26020,-33.944
26021,-105.94
26022,-41.944
26023,46.056
26024,22.056
26025,14.056
26026,30.056
26027,46.056
26028,14.056
26029,38.056
26030,6.0561
26031,-25.944
26032,-33.944
26033,-9.9439
26034,94.056
26035,78.056
26036,-49.944
26037,-17.944
26038,46.056
26039,142.06
26040,46.056
26041,-177.94
26042,-65.944
26043,46.056
26044,78.056
26045,-9.9439
26046,-121.94
26047,-33.944
26048,54.056
26049,94.056
26050,-17.944
26051,-57.944
26052,-65.944
26053,-25.944
26054,70.056
26055,-17.944
26056,-97.944
26057,-65.944
26058,-25.944
26059,70.056
26060,6.0561
26061,-73.944
26062,38.056
26063,70.056
26064,102.06
26065,70.056
26066,-33.944
26067,-25.944
26068,30.056
26069,46.056
26070,-1.9439
26071,-73.944
26072,-89.944
26073,14.056
26074,78.056
26075,-33.944
26076,-57.944
26077,-25.944
26078,46.056
26079,70.056
26080,-49.944
26081,-49.944
26082,30.056
26083,22.056
26084,6.0561
26085,-97.944
26086,-73.944
26087,-41.944
26088,22.056
26089,6.0561
26090,-41.944
26091,-49.944
26092,-97.944
26093,38.056
26094,78.056
26095,-1.9439
26096,-89.944
26097,-105.94
26098,-33.944
26099,-9.9439
26100,-121.94
26101,-57.944
26102,230.06
26103,270.06
26104,62.056
26105,-57.944
26106,-49.944
26107,46.056
26108,-81.944
26109,-145.94
26110,6.0561
26111,62.056
26112,86.056
26113,-1.9439
26114,-57.944
26115,94.056
26116,14.056
26117,-121.94
26118,-65.944
26119,-1.9439
26120,-25.944
26121,-89.944
26122,-89.944
26123,-1.9439
26124,78.056
26125,-97.944
26126,-153.94
26127,30.056
26128,126.06
26129,166.06
26130,54.056
26131,-121.94
26132,-33.944
26133,46.056
26134,54.056
26135,30.056
26136,-73.944
26137,-41.944
26138,94.056
26139,54.056
26140,-57.944
26141,-41.944
26142,-1.9439
26143,-9.9439
26144,14.056
26145,-73.944
26146,-113.94
26147,-105.94
26148,-57.944
26149,-1.9439
26150,-1.9439
26151,-25.944
26152,14.056
26153,-17.944
26154,-25.944
26155,46.056
26156,38.056
26157,14.056
26158,-1.9439
26159,-57.944
26160,54.056
26161,38.056
26162,-25.944
26163,22.056
26164,62.056
26165,38.056
26166,-41.944
26167,6.0561
26168,-9.9439
26169,22.056
26170,-1.9439
26171,-153.94
26172,-57.944
26173,-33.944
26174,38.056
26175,62.056
26176,-161.94
26177,-97.944
26178,-49.944
26179,-65.944
26180,-17.944
26181,-145.94
26182,-65.944
26183,6.0561
26184,-1.9439
26185,30.056
26186,190.06
26187,6.0561
26188,14.056
26189,46.056
26190,-1.9439
26191,78.056
26192,-25.944
26193,-33.944
26194,-17.944
26195,6.0561
26196,70.056
26197,38.056
26198,38.056
26199,22.056
26200,54.056
26201,70.056
26202,-33.944
26203,78.056
26204,-33.944
26205,-1.9439
26206,-105.94
26207,-73.944
26208,70.056
26209,-1.9439
26210,14.056
26211,-65.944
26212,-33.944
26213,46.056
26214,14.056
26215,-9.9439
26216,-169.94
26217,-25.944
26218,86.056
26219,-1.9439
26220,46.056
26221,-105.94
26222,6.0561
26223,126.06
26224,22.056
26225,94.056
26226,-33.944
26227,-49.944
26228,78.056
26229,46.056
26230,54.056
26231,-137.94
26232,-113.94
26233,78.056
26234,46.056
26235,-49.944
26236,-201.94
26237,-49.944
26238,94.056
26239,54.056
26240,22.056
26241,-153.94
26242,-25.944
26243,-33.944
26244,-57.944
26245,22.056
26246,22.056
26247,-17.944
26248,-17.944
26249,-41.944
26250,46.056
26251,70.056
26252,-25.944
26253,-1.9439
26254,-1.9439
26255,14.056
26256,86.056
26257,14.056
26258,6.0561
26259,54.056
26260,62.056
26261,38.056
26262,22.056
26263,-25.944
26264,14.056
26265,38.056
26266,-25.944
26267,-57.944
26268,-49.944
26269,-33.944
26270,22.056
26271,-25.944
26272,-57.944
26273,6.0561
26274,-1.9439
26275,6.0561
26276,14.056
26277,-41.944
26278,6.0561
26279,62.056
26280,-25.944
26281,-17.944
26282,38.056
26283,14.056
26284,-41.944
26285,-17.944
26286,54.056
26287,22.056
26288,-73.944
26289,-25.944
26290,94.056
26291,70.056
26292,-25.944
26293,38.056
26294,78.056
26295,70.056
26296,22.056
26297,-81.944
26298,54.056
26299,62.056
26300,-25.944
26301,-33.944
26302,-49.944
26303,30.056
26304,62.056
26305,-9.9439
26306,-25.944
26307,46.056
26308,94.056
26309,54.056
26310,38.056
26311,-41.944
26312,-1.9439
26313,14.056
26314,-57.944
26315,-25.944
26316,-25.944
26317,-33.944
26318,-1.9439
26319,22.056
26320,94.056
26321,70.056
26322,14.056
26323,110.06
26324,86.056
26325,62.056
26326,-41.944
26327,-9.9439
26328,102.06
26329,38.056
26330,62.056
26331,-65.944
26332,-81.944
26333,-65.944
26334,-145.94
26335,-89.944
26336,-377.94
26337,-121.94
26338,398.06
26339,326.06
26340,62.056
26341,-193.94
26342,-129.94
26343,70.056
26344,-137.94
26345,78.056
26346,46.056
26347,-25.944
26348,70.056
26349,86.056
26350,126.06
26351,-105.94
26352,-65.944
26353,126.06
26354,70.056
26355,-17.944
26356,-249.94
26357,-97.944
26358,174.06
26359,78.056
26360,118.06
26361,30.056
26362,54.056
26363,190.06
26364,46.056
26365,78.056
26366,174.06
26367,-33.944
26368,-49.944
26369,-129.94
26370,-57.944
26371,22.056
26372,-121.94
26373,-49.944
26374,14.056
26375,70.056
26376,62.056
26377,14.056
26378,126.06
26379,86.056
26380,142.06
26381,118.06
26382,6.0561
26383,126.06
26384,78.056
26385,102.06
26386,46.056
26387,-105.94
26388,-1.9439
26389,-17.944
26390,-41.944
26391,62.056
26392,6.0561
26393,86.056
26394,110.06
26395,78.056
26396,70.056
26397,46.056
26398,86.056
26399,78.056
26400,-33.944
26401,-97.944
26402,30.056
26403,110.06
26404,-1.9439
26405,-9.9439
26406,-1.9439
26407,6.0561
26408,6.0561
26409,-33.944
26410,22.056
26411,62.056
26412,-65.944
26413,-25.944
26414,94.056
26415,78.056
26416,30.056
26417,54.056
26418,142.06
26419,94.056
26420,6.0561
26421,-33.944
26422,54.056
26423,86.056
26424,-41.944
26425,-49.944
26426,-49.944
26427,-33.944
26428,70.056
26429,-17.944
26430,46.056
26431,94.056
26432,30.056
26433,110.06
26434,30.056
26435,46.056
26436,30.056
26437,-33.944
26438,126.06
26439,62.056
26440,-17.944
26441,-41.944
26442,62.056
26443,126.06
26444,30.056
26445,6.0561
26446,-17.944
26447,78.056
26448,158.06
26449,46.056
26450,30.056
26451,22.056
26452,22.056
26453,86.056
26454,-41.944
26455,-41.944
26456,14.056
26457,-25.944
26458,78.056
26459,62.056
26460,46.056
26461,62.056
26462,6.0561
26463,54.056
26464,30.056
26465,182.06
26466,62.056
26467,-9.9439
26468,46.056
26469,30.056
26470,174.06
26471,-33.944
26472,-25.944
26473,134.06
26474,-17.944
26475,86.056
26476,6.0561
26477,-49.944
26478,94.056
26479,70.056
26480,134.06
26481,22.056
26482,-9.9439
26483,46.056
26484,110.06
26485,-9.9439
26486,-9.9439
26487,6.0561
26488,6.0561
26489,46.056
26490,-25.944
26491,-57.944
26492,-41.944
26493,-17.944
26494,-9.9439
26495,-41.944
26496,-9.9439
26497,-17.944
26498,62.056
26499,78.056
26500,6.0561
26501,-33.944
26502,-81.944
26503,30.056
26504,126.06
26505,6.0561
26506,-81.944
26507,-49.944
26508,-9.9439
26509,134.06
26510,110.06
26511,-33.944
26512,-9.9439
26513,70.056
26514,166.06
26515,78.056
26516,-73.944
26517,-41.944
26518,38.056
26519,86.056
26520,22.056
26521,-57.944
26522,-17.944
26523,78.056
26524,94.056
26525,6.0561
26526,-25.944
26527,-33.944
26528,-1.9439
26529,14.056
26530,-57.944
26531,-81.944
26532,22.056
26533,6.0561
26534,30.056
26535,46.056
26536,-1.9439
26537,6.0561
26538,54.056
26539,94.056
26540,62.056
26541,-33.944
26542,-49.944
26543,62.056
26544,86.056
26545,38.056
26546,-9.9439
26547,-17.944
26548,78.056
26549,62.056
26550,-25.944
26551,22.056
26552,70.056
26553,14.056
26554,22.056
26555,46.056
26556,46.056
26557,38.056
26558,14.056
26559,14.056
26560,62.056
26561,22.056
26562,-9.9439
26563,6.0561
26564,-9.9439
26565,30.056
26566,22.056
26567,-49.944
26568,-33.944
26569,-25.944
26570,30.056
26571,6.0561
26572,-105.94
26573,-49.944
26574,70.056
26575,86.056
26576,94.056
26577,86.056
26578,46.056
26579,86.056
26580,54.056
26581,6.0561
26582,22.056
26583,38.056
26584,6.0561
26585,22.056
26586,62.056
26587,62.056
26588,62.056
26589,-9.9439
26590,-17.944
26591,14.056
26592,-65.944
26593,-41.944
26594,-1.9439
26595,-33.944
26596,22.056
26597,46.056
26598,38.056
26599,46.056
26600,22.056
26601,38.056
26602,38.056
26603,-9.9439
26604,38.056
26605,70.056
26606,38.056
26607,-33.944
26608,14.056
26609,30.056
26610,22.056
26611,54.056
26612,-1.9439
26613,30.056
26614,62.056
26615,30.056
26616,70.056
26617,46.056
26618,70.056
26619,102.06
26620,-1.9439
26621,14.056
26622,70.056
26623,38.056
26624,14.056
26625,-65.944
26626,-9.9439
26627,38.056
26628,-33.944
26629,-1.9439
26630,54.056
26631,38.056
26632,14.056
26633,30.056
26634,86.056
26635,6.0561
26636,-9.9439
26637,-17.944
26638,14.056
26639,78.056
26640,6.0561
26641,54.056
26642,38.056
26643,6.0561
26644,94.056
26645,54.056
26646,-1.9439
26647,-17.944
26648,-1.9439
26649,14.056
26650,14.056
26651,6.0561
26652,46.056
26653,70.056
26654,54.056
26655,6.0561
26656,14.056
26657,-41.944
26658,-9.9439
26659,38.056
26660,14.056
26661,46.056
26662,-49.944
26663,-25.944
26664,62.056
26665,78.056
26666,54.056
26667,6.0561
26668,6.0561
26669,46.056
26670,46.056
26671,-9.9439
26672,14.056
26673,-17.944
26674,-97.944
26675,14.056
26676,86.056
26677,14.056
26678,-9.9439
26679,-9.9439
26680,46.056
26681,70.056
26682,-25.944
26683,22.056
26684,86.056
26685,30.056
26686,-9.9439
26687,-17.944
26688,-17.944
26689,14.056
26690,-33.944
26691,-49.944
26692,62.056
26693,62.056
26694,38.056
26695,78.056
26696,38.056
26697,62.056
26698,62.056
26699,38.056
26700,62.056
26701,6.0561
26702,-33.944
26703,30.056
26704,22.056
26705,-89.944
26706,-17.944
26707,-1.9439
26708,30.056
26709,54.056
26710,-73.944
26711,14.056
26712,78.056
26713,30.056
26714,38.056
26715,-49.944
26716,-17.944
26717,-1.9439
26718,-9.9439
26719,-25.944
26720,-17.944
26721,-17.944
26722,14.056
26723,126.06
26724,46.056
26725,38.056
26726,62.056
26727,22.056
26728,102.06
26729,62.056
26730,38.056
26731,54.056
26732,54.056
26733,62.056
26734,46.056
26735,38.056
26736,-17.944
26737,-57.944
26738,-33.944
26739,-33.944
26740,30.056
26741,-89.944
26742,-81.944
26743,86.056
26744,46.056
26745,102.06
26746,-25.944
26747,-57.944
26748,30.056
26749,-129.94
26750,-105.94
26751,-185.94
26752,-201.94
26753,326.06
26754,662.06
26755,318.06
26756,-121.94
26757,62.056
26758,382.06
26759,6.0561
26760,-369.94
26761,-217.94
26762,158.06
26763,222.06
26764,-193.94
26765,-153.94
26766,198.06
26767,22.056
26768,14.056
26769,-113.94
26770,46.056
26771,206.06
26772,-73.944
26773,158.06
26774,118.06
26775,46.056
26776,118.06
26777,-41.944
26778,134.06
26779,54.056
26780,-9.9439
26781,94.056
26782,-121.94
26783,30.056
26784,14.056
26785,166.06
26786,14.056
26787,-1.9439
26788,174.06
26789,150.06
26790,206.06
26791,22.056
26792,-25.944
26793,118.06
26794,-41.944
26795,-113.94
26796,-153.94
26797,-129.94
26798,-41.944
26799,-105.94
26800,-1.9439
26801,30.056
26802,54.056
26803,78.056
26804,22.056
26805,46.056
26806,-89.944
26807,-9.9439
26808,22.056
26809,14.056
26810,30.056
26811,-73.944
26812,30.056
26813,126.06
26814,22.056
26815,14.056
26816,46.056
26817,78.056
26818,46.056
26819,-17.944
26820,-25.944
26821,-57.944
26822,-49.944
26823,-57.944
26824,38.056
26825,70.056
26826,22.056
26827,30.056
26828,6.0561
26829,54.056
26830,22.056
26831,-113.94
26832,-113.94
26833,-49.944
26834,-1.9439
26835,-25.944
26836,-49.944
26837,-1.9439
26838,78.056
26839,14.056
26840,-33.944
26841,-1.9439
26842,14.056
26843,14.056
26844,62.056
26845,-9.9439
26846,54.056
26847,46.056
26848,6.0561
26849,54.056
26850,46.056
26851,62.056
26852,22.056
26853,6.0561
26854,-9.9439
26855,30.056
26856,94.056
26857,-25.944
26858,-41.944
26859,14.056
26860,70.056
26861,118.06
26862,-41.944
26863,-9.9439
26864,150.06
26865,150.06
26866,126.06
26867,-9.9439
26868,14.056
26869,110.06
26870,62.056
26871,-17.944
26872,-177.94
26873,-209.94
26874,-81.944
26875,-193.94
26876,-89.944
26877,174.06
26878,382.06
26879,262.06
26880,14.056
26881,46.056
26882,-153.94
26883,-121.94
26884,-89.944
26885,-1.9439
26886,22.056
26887,-209.94
26888,-145.94
26889,278.06
26890,286.06
26891,6.0561
26892,-25.944
26893,86.056
26894,158.06
26895,54.056
26896,-145.94
26897,-113.94
26898,-17.944
26899,-57.944
26900,-17.944
26901,22.056
26902,22.056
26903,78.056
26904,14.056
26905,118.06
26906,-17.944
26907,-65.944
26908,70.056
26909,78.056
26910,78.056
26911,-97.944
26912,-57.944
26913,78.056
26914,86.056
26915,-33.944
26916,-233.94
26917,-33.944
26918,102.06
26919,30.056
26920,6.0561
26921,-153.94
26922,-1.9439
26923,206.06
26924,142.06
26925,70.056
26926,-217.94
26927,-57.944
26928,150.06
26929,94.056
26930,-41.944
26931,-265.94
26932,-41.944
26933,150.06
26934,70.056
26935,-33.944
26936,-201.94
26937,-17.944
26938,54.056
26939,22.056
26940,-49.944
26941,-257.94
26942,-65.944
26943,30.056
26944,46.056
26945,14.056
26946,110.06
26947,30.056
26948,150.06
26949,110.06
26950,30.056
26951,126.06
26952,-33.944
26953,62.056
26954,62.056
26955,-1.9439
26956,166.06
26957,38.056
26958,-9.9439
26959,22.056
26960,38.056
26961,110.06
26962,-49.944
26963,-41.944
26964,54.056
26965,46.056
26966,-73.944
26967,-49.944
26968,38.056
26969,102.06
26970,62.056
26971,-49.944
26972,-89.944
26973,22.056
26974,62.056
26975,-1.9439
26976,-65.944
26977,-113.94
26978,-49.944
26979,14.056
26980,-1.9439
26981,46.056
26982,14.056
26983,-1.9439
26984,-9.9439
26985,14.056
26986,-57.944
26987,38.056
26988,30.056
26989,-49.944
26990,30.056
26991,-49.944
26992,22.056
26993,94.056
26994,-9.9439
26995,6.0561
26996,-57.944
26997,30.056
26998,70.056
26999,-17.944
27000,-17.944
27001,-41.944
27002,38.056
27003,14.056
27004,-25.944
27005,22.056
27006,-25.944
27007,-65.944
27008,-1.9439
27009,-1.9439
27010,70.056
27011,-81.944
27012,-121.94
27013,38.056
27014,14.056
27015,54.056
27016,-49.944
27017,-97.944
27018,30.056
27019,14.056
27020,62.056
27021,54.056
27022,22.056
27023,102.06
27024,70.056
27025,-57.944
27026,-9.9439
27027,62.056
27028,94.056
27029,22.056
27030,-105.94
27031,-25.944
27032,22.056
27033,62.056
27034,-17.944
27035,-49.944
27036,54.056
27037,-1.9439
27038,54.056
27039,14.056
27040,-41.944
27041,14.056
27042,-105.94
27043,-9.9439
27044,38.056
27045,126.06
27046,-9.9439
27047,6.0561
27048,62.056
27049,-1.9439
27050,46.056
27051,-33.944
27052,-1.9439
27053,-57.944
27054,-57.944
27055,158.06
27056,38.056
27057,6.0561
27058,30.056
27059,38.056
27060,182.06
27061,38.056
27062,-41.944
27063,70.056
27064,54.056
27065,-105.94
27066,-49.944
27067,6.0561
27068,6.0561
27069,-25.944
27070,-57.944
27071,22.056
27072,-9.9439
27073,-105.94
27074,-33.944
27075,-9.9439
27076,-49.944
27077,-33.944
27078,14.056
27079,22.056
27080,-25.944
27081,-25.944
27082,38.056
27083,78.056
27084,38.056
27085,-1.9439
27086,46.056
27087,6.0561
27088,-41.944
27089,14.056
27090,-1.9439
27091,46.056
27092,6.0561
27093,-57.944
27094,6.0561
27095,-1.9439
27096,6.0561
27097,54.056
27098,14.056
27099,22.056
27100,-9.9439
27101,-33.944
27102,-9.9439
27103,-25.944
27104,-89.944
27105,-73.944
27106,6.0561
27107,22.056
27108,38.056
27109,14.056
27110,30.056
27111,78.056
27112,22.056
27113,-9.9439
27114,14.056
27115,-1.9439
27116,6.0561
27117,-25.944
27118,-41.944
27119,86.056
27120,54.056
27121,-1.9439
27122,54.056
27123,38.056
27124,-1.9439
27125,-17.944
27126,-97.944
27127,-73.944
27128,-25.944
27129,-73.944
27130,6.0561
27131,38.056
27132,-17.944
27133,38.056
27134,70.056
27135,54.056
27136,22.056
27137,-17.944
27138,-33.944
27139,22.056
27140,-33.944
